Form	Strength	DrugName	ActiveIngredient	
TABLET;ORAL	EQ 4MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 8MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 12MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 4MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 8MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 12MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 4MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 8MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 12MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	12.5MG;10MG	LISINOPRIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LISINOPRIL	
TABLET;ORAL	12.5MG;20MG	LISINOPRIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LISINOPRIL	
TABLET;ORAL	25MG;20MG	LISINOPRIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LISINOPRIL	
TABLET;ORAL	EQ 4MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 8MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
TABLET;ORAL	EQ 12MG BASE	GALANTAMINE HYDROBROMIDE	GALANTAMINE HYDROBROMIDE	
INJECTABLE;INJECTION	50MG/ML	AMIODARONE HYDROCHLORIDE	AMIODARONE HYDROCHLORIDE	
SOLUTION; ORAL	40MG/ML	RIBAVIRIN	RIBAVIRIN	
SUSPENSION;ORAL	200MG/5ML;40MG/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SULFAMETHOXAZOLE AND TRIMETHOPRIM	SULFAMETHOXAZOLE; TRIMETHOPRIM	
CAPSULE;ORAL	EQ 0.5MG BASE	ANAGRELIDE HYDROCHLORIDE	ANAGRELIDE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 1MG BASE	ANAGRELIDE HYDROCHLORIDE	ANAGRELIDE HYDROCHLORIDE	
TABLET;ORAL	6.25MG	CARVEDILOL	CARVEDILOL	
TABLET;ORAL	12.5MG	CARVEDILOL	CARVEDILOL	
TABLET;ORAL	25MG	CARVEDILOL	CARVEDILOL	
TABLET;ORAL	3.125MG	CARVEDILOL	CARVEDILOL	
"TABLET, DELAYED RELEASE;ORAL"	EQ 500MG VALPROIC ACID	DIVALPROEX SODIUM	DIVALPROEX SODIUM	
"TABLET, DELAYED RELEASE;ORAL"	EQ 250MG VALPROIC ACID	DIVALPROEX SODIUM	DIVALPROEX SODIUM	
"TABLET, DELAYED RELEASE;ORAL"	EQ 125MG VALPROIC ACID	DIVALPROEX SODIUM	DIVALPROEX SODIUM	
TABLET;ORAL	80MG	SOTALOL HYDROCHLORIDE	SOTALOL HYDROCHLORIDE	
TABLET;ORAL	120MG	SOTALOL HYDROCHLORIDE	SOTALOL HYDROCHLORIDE	
TABLET;ORAL	160MG	SOTALOL HYDROCHLORIDE	SOTALOL HYDROCHLORIDE	
"TABLET, DELAYED RELEASE;ORAL"	EQ 20MG BASE	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	
"TABLET, DELAYED RELEASE;ORAL"	EQ 40MG BASE	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	
TABLET;ORAL	2.5MG;250MG	GLIPIZIDE AND METFORMIN HYDROCHLORIDE	GLIPIZIDE; METFORMIN HYDROCHLORIDE	
TABLET;ORAL	2.5MG;500MG	GLIPIZIDE AND METFORMIN HYDROCHLORIDE	GLIPIZIDE; METFORMIN HYDROCHLORIDE	
TABLET;ORAL	5MG;500MG	GLIPIZIDE AND METFORMIN HYDROCHLORIDE	GLIPIZIDE; METFORMIN HYDROCHLORIDE	
TABLET;ORAL	50MG	AZATHIOPRINE	AZATHIOPRINE	
TABLET;ORAL	25MG	AZATHIOPRINE	AZATHIOPRINE	
TABLET;ORAL	75MG	AZATHIOPRINE	AZATHIOPRINE	
TABLET;ORAL	100MG	AZATHIOPRINE	AZATHIOPRINE	
TABLET;ORAL	2.5MG	LISINOPRIL	LISINOPRIL	
TABLET;ORAL	5MG	LISINOPRIL	LISINOPRIL	
TABLET;ORAL	10MG	LISINOPRIL	LISINOPRIL	
TABLET;ORAL	20MG	LISINOPRIL	LISINOPRIL	
TABLET;ORAL	30MG	LISINOPRIL	LISINOPRIL	
TABLET;ORAL	40MG	LISINOPRIL	LISINOPRIL	
SOLUTION;TOPICAL	8%	CICLOPIROX	CICLOPIROX	
TABLET;ORAL	1MG	GLIMEPIRIDE	GLIMEPIRIDE	
TABLET;ORAL	2MG	GLIMEPIRIDE	GLIMEPIRIDE	
TABLET;ORAL	4MG	GLIMEPIRIDE	GLIMEPIRIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	1.25MG	RAMIPRIL	RAMIPRIL	
CAPSULE;ORAL	2.5MG	RAMIPRIL	RAMIPRIL	
CAPSULE;ORAL	5MG	RAMIPRIL	RAMIPRIL	
CAPSULE;ORAL	10MG	RAMIPRIL	RAMIPRIL	
TABLET;ORAL	25MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	50MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	100MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	200MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	200MG;30MG	IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE	IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE	
SOLUTION;ORAL	EQ 10MG BASE/5ML	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
CAPSULE;ORAL	0.4MG	TAMSULOSIN HYDROCHLORIDE	TAMSULOSIN HYDROCHLORIDE	
"TABLET, CHEWABLE;ORAL"	5MG	CETIRIZINE HYDROCHLORIDE HIVES RELIEF	CETIRIZINE HYDROCHLORIDE	
"TABLET, CHEWABLE;ORAL"	10MG	CETIRIZINE HYDROCHLORIDE HIVES RELIEF	CETIRIZINE HYDROCHLORIDE	
"TABLET, CHEWABLE;ORAL"	10MG	CETIRIZINE HYDROCHLORIDE ALLERGY	CETIRIZINE HYDROCHLORIDE	
"TABLET, CHEWABLE;ORAL"	5MG	CETIRIZINE HYDROCHLORIDE ALLERGY	CETIRIZINE HYDROCHLORIDE	
TABLET;ORAL	25MG	LAMOTRIGINE	LAMOTRIGINE	
TABLET;ORAL	50MG	LAMOTRIGINE	LAMOTRIGINE	
TABLET;ORAL	100MG	LAMOTRIGINE	LAMOTRIGINE	
TABLET;ORAL	150MG	LAMOTRIGINE	LAMOTRIGINE	
TABLET;ORAL	200MG	LAMOTRIGINE	LAMOTRIGINE	
TABLET;ORAL	250MG	LAMOTRIGINE	LAMOTRIGINE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
TABLET;ORAL	25MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	50MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	100MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	200MG	TOPIRAMATE	TOPIRAMATE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
TABLET;ORAL	EQ 2.5MG BASE	BROMOCRIPTINE MESYLATE	BROMOCRIPTINE MESYLATE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	25MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	50MG	ZONISAMIDE	ZONISAMIDE	
CAPSULE;ORAL	100MG	ZONISAMIDE	ZONISAMIDE	
TABLET;ORAL	250MG	LEVOFLOXACIN	LEVOFLOXACIN	
TABLET;ORAL	500MG	LEVOFLOXACIN	LEVOFLOXACIN	
TABLET;ORAL	750MG	LEVOFLOXACIN	LEVOFLOXACIN	
TABLET;ORAL	EQ 25MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 37.5MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 75MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 100MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 10MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 20MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 40MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 500MG BASE	VALACYCLOVIR HYDROCHLORIDE	VALACYCLOVIR HYDROCHLORIDE	
TABLET;ORAL	EQ 1GM BASE	VALACYCLOVIR HYDROCHLORIDE	VALACYCLOVIR HYDROCHLORIDE	
"GUM, CHEWING;BUCCAL"	EQ 4MG BASE	THRIVE	NICOTINE POLACRILEX	
TABLET;ORAL	0.5MG	LORAZEPAM	LORAZEPAM	
TABLET;ORAL	1MG	LORAZEPAM	LORAZEPAM	
TABLET;ORAL	2MG	LORAZEPAM	LORAZEPAM	
"GUM, CHEWING;BUCCAL"	EQ 2MG BASE	THRIVE	NICOTINE POLACRILEX	
CAPSULE;ORAL	100MG	AMANTADINE HYDROCHLORIDE	AMANTADINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 5MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
CAPSULE;ORAL	EQ 10MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
CAPSULE;ORAL	EQ 20MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
TABLET;ORAL	600MG	GABAPENTIN	GABAPENTIN	
TABLET;ORAL	800MG	GABAPENTIN	GABAPENTIN	
TABLET;ORAL	600MG	GABAPENTIN	GABAPENTIN	
TABLET;ORAL	800MG	GABAPENTIN	GABAPENTIN	
TABLET;ORAL	EQ 25MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 100MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 75MG BASE	CLOPIDOGREL BISULFATE	CLOPIDOGREL BISULFATE	
TABLET;ORAL	EQ 300MG BASE	CLOPIDOGREL BISULFATE	CLOPIDOGREL BISULFATE	
TABLET;ORAL	15MG	MIRTAZAPINE	MIRTAZAPINE	
TABLET;ORAL	30MG	MIRTAZAPINE	MIRTAZAPINE	
TABLET;ORAL	45MG	MIRTAZAPINE	MIRTAZAPINE	
TABLET;ORAL	100MG	MODAFINIL	MODAFINIL	
TABLET;ORAL	200MG	MODAFINIL	MODAFINIL	
CAPSULE;ORAL	EQ 10MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
CAPSULE;ORAL	EQ 20MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
CAPSULE;ORAL	EQ 40MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 25MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 100MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 2.5MG BASE	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	
TABLET;ORAL	EQ 5MG BASE	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	
TABLET;ORAL	EQ 10MG BASE	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	
CAPSULE;ORAL	30MG	STAVUDINE	STAVUDINE	
CAPSULE;ORAL	40MG	STAVUDINE	STAVUDINE	
CAPSULE;ORAL	15MG	STAVUDINE	STAVUDINE	
CAPSULE;ORAL	20MG	STAVUDINE	STAVUDINE	
TABLET; ORAL	600MG	EFAVIRENZ	EFAVIRENZ	
SUSPENSION;TOPICAL	0.77%	CICLOPIROX	CICLOPIROX	
TABLET;ORAL	325MG;50MG	PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN	ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE	
TABLET;ORAL	650MG;100MG	PROPOXYPHENE NAPSYLATE AND ACETAMINOPHEN	ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE	
LOTION;TOPICAL	0.10%	MOMETASONE FUROATE	MOMETASONE FUROATE	
INJECTABLE;IV (INFUSION)	50MG/5ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
INJECTABLE;IV (INFUSION)	150MG/15ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
INJECTABLE;IV (INFUSION)	450MG/45ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
TABLET;ORAL-28	0.02MG;0.1MG	LEVONORGESTREL AND ETHINYL ESTRADIOL	ETHINYL ESTRADIOL; LEVONORGESTREL	
CAPSULE;ORAL	10MG	TRETINOIN	TRETINOIN	
"TABLET, EXTENDED RELEASE;ORAL"	420MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	360MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	300MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	240MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	180MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	120MG	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	
SOLUTION;TOPICAL	8%	CICLOPIROX	CICLOPIROX	
SOLUTION/DROPS;OPHTHALMIC	EQ 0.3% BASE	CIPROFLOXACIN HYDROCHLORIDE	CIPROFLOXACIN HYDROCHLORIDE	
TABLET;ORAL	EQ 5MG BASE	QUINAPRIL HYDROCHLORIDE	QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	EQ 10MG BASE	QUINAPRIL HYDROCHLORIDE	QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	EQ 20MG BASE	QUINAPRIL HYDROCHLORIDE	QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	EQ 40MG BASE	QUINAPRIL HYDROCHLORIDE	QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	5MG	SIMVASTATIN	SIMVASTATIN	
TABLET;ORAL	10MG	SIMVASTATIN	SIMVASTATIN	
TABLET;ORAL	20MG	SIMVASTATIN	SIMVASTATIN	
TABLET;ORAL	40MG	SIMVASTATIN	SIMVASTATIN	
TABLET;ORAL	80MG	SIMVASTATIN	SIMVASTATIN	
TABLET;ORAL	667MG	CALCIUM ACETATE	CALCIUM ACETATE	
SOLUTION;ORAL	10MG/ML	LAMIVUDINE	LAMIVUDINE	
TABLET; ORAL	25MG	SUMATRIPTAN SUCCINATE	SUMATRIPTAN SUCCINATE	
TABLET; ORAL	50MG	SUMATRIPTAN SUCCINATE	SUMATRIPTAN SUCCINATE	
TABLET; ORAL	100MG	SUMATRIPTAN SUCCINATE	SUMATRIPTAN SUCCINATE	
SOLUTION/DROPS;OPHTHALMIC	0.01%	LATANOPROST	LATANOPROST	
INJECTABLE;INTRAVENOUS	2mCi/ML	THALLOUS CHLORIDE TL 201	THALLOUS CHLORIDE TL-201	
TABLET;ORAL	250MG	MEFLOQUINE HYDROCHLORIDE	MEFLOQUINE HYDROCHLORIDE	
SOLUTION/DROPS;OPHTHALMIC	0.50%	LEVOFLOXACIN	LEVOFLOXACIN	
"TABLET, EXTENDED RELEASE;ORAL"	425.2MG;EQ 574.9MG BASE	CIPROFLOXACIN EXTENDED RELEASE	CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	212.6MG;EQ 287.5MG BASE	CIPROFLOXACIN EXTENDED RELEASE	CIPROFLOXACIN; CIPROFLOXACIN HYDROCHLORIDE	
SUSPENSION;ORAL	50MG/5ML	NEVIRAPINE	NEVIRAPINE	
INJECTABLE;INJECTION	30MG/VIAL	PAMIDRONATE DISODIUM	PAMIDRONATE DISODIUM	
INJECTABLE;INJECTION	90MG/VIAL	PAMIDRONATE DISODIUM	PAMIDRONATE DISODIUM	
"SPRAY, METERED;NASAL"	0.025MG/SPRAY	FLUNISOLIDE	FLUNISOLIDE	
TABLET;ORAL	10MG;12.5MG	FOSINOPRIL SODIUM AND HYDROCHLOROTHIAZIDE	FOSINOPRIL SODIUM; HYDROCHLOROTHIAZIDE	
TABLET;ORAL	20MG;12.5MG	FOSINOPRIL SODIUM AND HYDROCHLOROTHIAZIDE	FOSINOPRIL SODIUM; HYDROCHLOROTHIAZIDE	
FOR SOLUTION;ORAL	17GM/SCOOPFUL	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350	
"CAPSULE, EXTENDED RELEASE;ORAL"	10MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	20MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	30MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
TABLET;ORAL	50MG	CILOSTAZOL	CILOSTAZOL	
TABLET;ORAL	100MG	CILOSTAZOL	CILOSTAZOL	
TABLET;ORAL	500MG	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	
TABLET;ORAL	850MG	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	
TABLET;ORAL	1GM	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	
TABLET;ORAL	15MG	OXYCODONE HYDROCHLORIDE	OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	30MG	OXYCODONE HYDROCHLORIDE	OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	5MG	OXYCODONE HYDROCHLORIDE	OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	10MG	OXYCODONE HYDROCHLORIDE	OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	20MG	OXYCODONE HYDROCHLORIDE	OXYCODONE HYDROCHLORIDE	
TABLET;ORAL	EQ 25MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 100MG BASE	SERTRALINE HYDROCHLORIDE	SERTRALINE HYDROCHLORIDE	
TABLET;ORAL	EQ 250MG BASE	TERBINAFINE HYDROCHLORIDE	TERBINAFINE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	150MG	BUPROPION HYDROCHLORIDE	BUPROPION HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	300MG	BUPROPION HYDROCHLORIDE	BUPROPION HYDROCHLORIDE	
INJECTABLE;INJECTION	EQ 2MG BASE/ML	ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE	ONDANSETRON HYDROCHLORIDE	
"TABLET, ORALLY DISINTEGRATING;ORAL"	4MG	ONDANSETRON	ONDANSETRON	
"TABLET, ORALLY DISINTEGRATING;ORAL"	8MG	ONDANSETRON	ONDANSETRON	
SOLUTION;ORAL	1MG/ML	RISPERIDONE	RISPERIDONE	
OINTMENT;TOPICAL	0.05%	HALOBETASOL PROPIONATE	HALOBETASOL PROPIONATE	
TABLET;ORAL	50MG	CILOSTAZOL	CILOSTAZOL	
TABLET;ORAL	7.5MG;200MG	HYDROCODONE BITARTRATE AND IBUPROFEN	HYDROCODONE BITARTRATE; IBUPROFEN	
TABLET;ORAL	10MG;200MG	HYDROCODONE BITARTRATE AND IBUPROFEN	HYDROCODONE BITARTRATE; IBUPROFEN	
TABLET;ORAL	0.125MG	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	
TABLET;ORAL	0.25MG	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	
TABLET;ORAL	0.5MG	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	
TABLET;ORAL	1MG	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	
TABLET;ORAL	1.5MG	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	0.5MG	ALPRAZOLAM	ALPRAZOLAM	
"TABLET, EXTENDED RELEASE;ORAL"	1MG	ALPRAZOLAM	ALPRAZOLAM	
"TABLET, EXTENDED RELEASE;ORAL"	3MG	ALPRAZOLAM	ALPRAZOLAM	
"TABLET, EXTENDED RELEASE;ORAL"	2MG	ALPRAZOLAM	ALPRAZOLAM	
TABLET;ORAL	5MG;200MG	HYDROCODONE BITARTRATE AND IBUPROFEN	HYDROCODONE BITARTRATE; IBUPROFEN	
CAPSULE;ORAL	667MG	CALCIUM ACETATE	CALCIUM ACETATE	
TABLET;ORAL	EQ 4MG BASE	ONDANSETRON HYDROCHLORIDE	ONDANSETRON HYDROCHLORIDE	
TABLET;ORAL	EQ 8MG BASE	ONDANSETRON HYDROCHLORIDE	ONDANSETRON HYDROCHLORIDE	
TABLET;ORAL	EQ 24MG BASE	ONDANSETRON HYDROCHLORIDE	ONDANSETRON HYDROCHLORIDE	
TABLET;ORAL	10MG	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	
TABLET;ORAL	20MG	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	
TABLET;ORAL	30MG	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	
TABLET; ORAL	80MG	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	
TABLET;ORAL	40MG	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	
TABLET;ORAL	50MG	FLUCONAZOLE	FLUCONAZOLE	
TABLET;ORAL	100MG	FLUCONAZOLE	FLUCONAZOLE	
TABLET;ORAL	150MG	FLUCONAZOLE	FLUCONAZOLE	
TABLET;ORAL	200MG	FLUCONAZOLE	FLUCONAZOLE	
TABLET;ORAL	12.5MG;100MG	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM	
TABLET;ORAL	12.5MG;50MG	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM	
TABLET;ORAL	25MG;100MG	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM	
TABLET;ORAL	25MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	50MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	100MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	200MG	TOPIRAMATE	TOPIRAMATE	
TABLET;ORAL	EQ 5MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
TABLET;ORAL	EQ 10MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
TABLET;ORAL	EQ 20MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
FOR SOLUTION;ORAL	17GM/SCOOPFUL	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350	
TABLET;ORAL	25MG	METOPROLOL TARTRATE	METOPROLOL TARTRATE	
TABLET;ORAL	50MG	METOPROLOL TARTRATE	METOPROLOL TARTRATE	
